,Unnamed: 0,datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Milking_Time(seconds),Avg_Milking_Time(seconds),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr),monetary_worth
421307,572933,2019-02-27,11395,14,1,295,Dry,Pregnant,10981.0,679.0,4.07,3.87,2.84,2.74,4.84,4.64,9.4,9.3,181.0,181.0,152.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,614000.0,2945.8643724145213
421315,572943,2019-02-27,11406,14,1,320,Dry,Pregnant,17609.0,1314.0,4.09,3.83,2.96,2.96,4.82,4.8,8.8,8.7,164.0,170.0,204.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,677000.0,8080.248429622871
421325,572954,2019-02-27,11420,14,1,314,Dry,Pregnant,19741.0,1430.0,4.59,3.98,2.89,2.99,4.62,4.7,8.8,8.9,224.0,214.0,120.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,673000.0,11356.66508466444
421326,572955,2019-02-27,11421,14,1,291,Dry,Pregnant,16982.0,1129.0,4.19,3.81,2.79,2.86,4.84,4.79,9.0,8.6,136.0,148.0,180.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,707000.0,6950.640657723169
421338,572972,2019-02-27,11444,14,1,316,Dry,Pregnant,16385.0,1186.0,4.27,4.23,3.09,3.14,4.87,5.02,9.7,8.7,146.0,155.0,207.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,683000.0,7090.445264687448
421342,572977,2019-02-27,11450,14,1,278,Dry,Pregnant,14172.0,1055.0,4.0,3.95,3.12,3.2,4.72,4.71,8.3,8.6,173.0,188.0,209.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,623000.0,5914.110837112815
421364,573005,2019-02-27,11497,14,1,316,Dry,Pregnant,23680.0,1579.0,3.95,3.87,3.04,3.1,4.69,4.74,8.7,8.9,190.0,186.0,183.0,158.0,-1.0,-1.0,-1.0,-1.0,-1.0,663000.0,11743.6029102216
428489,581205,2019-05-03,170,14,2,322,Dry,Pregnant,33682.0,1403.0,3.93,4.08,3.23,3.23,4.7,4.77,8.8,8.5,210.0,180.0,134.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,673000.0,10165.724015671509
428490,581206,2019-05-03,181,14,2,295,Dry,Pregnant,16115.0,671.0,4.72,4.83,3.48,3.38,4.49,4.5,9.3,8.7,159.0,145.0,214.0,38.0,2.0,96.0,37.0,43.0,192.0,737000.0,4700.14869636496
428549,581270,2019-05-03,3305,14,3,329,Dry,Pregnant,17964.0,748.0,4.1,4.18,3.27,3.35,4.42,4.5,10.0,9.5,171.0,156.0,189.0,35.0,3.0,96.0,60.0,22.0,288.0,818000.0,5935.308218817545
428613,581343,2019-05-03,5056,14,2,292,Dry,Pregnant,18800.0,783.0,4.03,3.98,3.07,3.11,4.8,4.76,9.5,9.2,171.0,135.0,192.0,34.0,6.0,45.0,56.0,23.0,270.0,805000.0,4947.624081888412
428634,581370,2019-05-03,6208,14,2,332,Dry,Pregnant,34367.0,1431.0,4.26,4.31,3.09,3.09,4.94,5.0,9.0,8.7,246.0,205.0,222.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,796000.0,10138.566755608645
428752,581516,2019-05-03,8164,14,4,331,Dry,Pregnant,13791.0,574.0,3.96,3.92,3.3,3.32,4.45,4.45,10.5,10.4,131.0,133.0,201.0,7.0,3.0,60.0,38.0,43.0,180.0,750000.0,4455.726076383487
428805,581573,2019-05-03,8724,14,3,293,Dry,Pregnant,14164.0,590.0,4.64,4.51,3.1,3.1,4.54,4.62,10.7,10.2,132.0,134.0,174.0,6.0,1.0,306.0,58.0,22.0,306.0,737000.0,4488.635754608013
428814,581583,2019-05-03,8778,14,3,334,Dry,Pregnant,11334.0,472.0,4.76,4.87,3.34,3.28,4.48,4.55,10.5,10.2,135.0,137.0,201.0,30.0,3.0,52.0,32.0,45.0,156.0,897000.0,3287.270495915718
428819,581590,2019-05-03,8808,14,3,386,Dry,Pregnant,31109.0,1296.0,4.37,4.29,3.31,3.29,4.44,4.48,10.6,10.3,174.0,174.0,261.0,19.0,3.0,70.0,44.0,50.0,210.0,792000.0,11237.910904226454
428833,581611,2019-05-03,8926,14,3,336,Dry,Pregnant,12632.0,526.0,3.85,3.82,3.08,3.07,4.41,4.43,12.3,11.0,130.0,129.0,165.0,23.0,2.0,125.0,52.0,23.0,250.0,853000.0,3631.86650706557
428989,581787,2019-05-03,9532,14,2,297,Dry,Pregnant,23033.0,959.0,4.24,4.19,3.21,3.12,4.67,4.75,9.5,9.0,169.0,145.0,181.0,27.0,3.0,124.0,62.0,16.0,372.0,801000.0,6987.532224591279
429018,581817,2019-05-03,9605,14,2,295,Dry,Pregnant,28053.0,1168.0,4.26,4.34,3.24,3.17,4.75,4.73,10.3,9.4,159.0,151.0,220.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,838000.0,8786.853600390537
429023,581825,2019-05-03,9624,14,2,296,Dry,Pregnant,35240.0,1468.0,3.73,3.61,2.89,2.95,4.88,4.78,10.5,9.8,209.0,196.0,183.0,1.0,3.0,104.0,65.0,16.0,313.0,805000.0,6687.508178662867
429048,581859,2019-05-03,9705,14,2,315,Dry,Pregnant,26294.0,1095.0,4.32,4.2,2.98,3.01,4.76,4.81,9.8,9.5,241.0,182.0,141.0,4.0,3.0,59.0,37.0,32.0,178.0,808000.0,7764.268093098534
429069,581882,2019-05-03,9755,14,2,316,Dry,Pregnant,19210.0,800.0,4.7,4.58,3.44,3.46,4.61,4.67,9.8,9.2,177.0,144.0,222.0,19.0,2.0,149.0,62.0,21.0,298.0,845000.0,4906.765449659501
429089,581903,2019-05-03,9789,14,2,292,Dry,Pregnant,20090.0,837.0,4.71,4.66,3.2,3.15,4.83,4.67,9.1,8.7,175.0,131.0,279.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,763000.0,4767.560642939128
429134,581949,2019-05-03,9877,14,1,404,Dry,Pregnant,16863.0,702.0,3.9,3.82,3.03,3.03,4.77,4.72,9.7,9.4,158.0,133.0,162.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,838000.0,4553.8457486087655
429214,582034,2019-05-03,10779,14,2,293,Dry,Pregnant,31218.0,1300.0,4.38,4.38,3.48,3.49,4.6,4.6,9.4,9.1,159.0,159.0,203.0,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,603000.0,9120.216366778346
429352,582196,2019-05-03,11245,14,1,335,Dry,Pregnant,39676.0,1653.0,3.69,3.87,3.01,2.95,4.83,4.77,10.5,10.4,169.0,174.0,119.0,5.0,5.0,51.0,43.0,18.0,255.0,688000.0,10656.985236556646
429392,582251,2019-05-03,11341,14,1,296,Dry,Pregnant,22678.0,944.0,4.49,4.39,3.22,3.25,4.71,4.7,9.7,9.4,156.0,146.0,170.0,-1.0,2.0,140.0,60.0,17.0,279.0,784500.0,6021.06895629911
429398,582262,2019-05-03,11357,14,1,296,Dry,Pregnant,25385.0,1057.0,3.56,3.68,3.39,3.28,4.54,4.54,8.6,8.4,274.0,203.0,103.0,-6.0,4.0,56.0,47.0,17.0,225.0,731000.0,6167.2231504668125
429399,582264,2019-05-03,11362,14,1,322,Dry,Pregnant,30424.0,1267.0,4.42,4.1,2.82,2.93,5.11,4.94,8.5,8.4,163.0,136.0,141.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,755500.0,5597.11307063193
429414,582285,2019-05-03,11397,14,1,316,Dry,Pregnant,21561.0,898.0,4.25,4.23,3.25,3.2,4.79,4.8,9.6,8.8,129.0,129.0,148.0,21.0,3.0,91.0,57.0,18.0,273.0,721000.0,5149.686937968793
429417,582290,2019-05-03,11403,14,1,267,Dry,Pregnant,23890.0,995.0,4.59,4.39,3.23,3.21,4.74,4.75,9.0,8.8,158.0,133.0,160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,705000.0,6732.018095212428
429441,582324,2019-05-03,11447,14,1,316,Dry,Pregnant,27820.0,1159.0,4.37,4.31,3.31,3.28,4.64,4.61,9.1,8.9,151.0,149.0,130.0,-1.0,3.0,121.0,67.0,12.0,364.0,747500.0,7060.070361308595
429465,582356,2019-05-03,11498,14,1,289,Dry,Pregnant,27280.0,1136.0,4.38,4.17,3.23,3.26,4.9,4.8,9.3,9.2,131.0,132.0,329.0,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,722500.0,6406.605997993981
429502,582395,2019-05-03,11553,14,1,268,Dry,Pregnant,31450.0,1310.0,4.55,4.54,3.33,3.34,4.66,4.62,9.1,8.7,152.0,143.0,150.0,10.0,2.0,136.0,57.0,20.0,273.0,616500.0,11205.814625458746
429853,582764,2019-06-03,170,14,2,322,Dry,Pregnant,12559.0,1453.0,3.9,4.02,3.16,3.22,4.73,4.73,8.6,8.5,207.0,199.0,101.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,677000.0,10864.530880248254
429854,582765,2019-06-03,181,14,2,295,Dry,Pregnant,8527.0,1065.0,4.29,4.67,3.42,3.39,4.52,4.43,9.3,8.7,157.0,144.0,179.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,737000.0,9050.237010971314
429913,582829,2019-06-03,3305,14,3,329,Dry,Pregnant,8506.0,1005.0,4.02,4.05,3.32,3.35,4.41,4.48,8.7,9.2,129.0,154.0,163.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,895000.0,8488.007970898721
429977,582902,2019-06-03,5056,14,2,292,Dry,Pregnant,10474.0,1221.0,3.9,3.94,3.1,3.1,4.79,4.75,9.0,9.0,131.0,130.0,174.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,788000.0,6816.513941467726
429998,582929,2019-06-03,6208,14,2,332,Dry,Pregnant,13753.0,1597.0,4.04,4.23,3.21,3.06,4.91,4.93,8.8,8.8,238.0,226.0,159.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,781000.0,12249.30837384822
430117,583075,2019-06-03,8164,14,4,331,Dry,Pregnant,5308.0,606.0,4.05,3.83,3.21,3.39,4.4,4.44,10.4,10.2,131.0,130.0,209.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,755000.0,3301.5637870802307
430170,583132,2019-06-03,8724,14,3,293,Dry,Pregnant,6736.0,781.0,4.5,4.38,3.07,3.13,4.58,4.68,9.7,9.8,178.0,130.0,162.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,772000.0,4581.879102700212
430179,583142,2019-06-03,8778,14,3,334,Dry,Pregnant,3964.0,475.0,5.35,4.9,3.3,3.33,4.64,4.58,8.7,9.7,129.0,132.0,194.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,892000.0,3021.7280265702198
430184,583149,2019-06-03,8808,14,3,386,Dry,Pregnant,11592.0,1350.0,4.11,4.23,3.4,3.28,4.36,4.46,9.7,10.3,198.0,181.0,243.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,794000.0,7644.561334578027
430199,583170,2019-06-03,8926,14,3,336,Dry,Pregnant,5329.0,625.0,3.91,3.77,3.17,3.18,4.55,4.42,9.7,10.6,127.0,129.0,124.0,-5.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4236.450407412585
430355,583346,2019-06-03,9532,14,2,297,Dry,Pregnant,9198.0,1047.0,4.13,4.03,3.2,3.15,4.68,4.71,8.9,8.9,130.0,136.0,148.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,790000.0,7742.322126225987
430384,583376,2019-06-03,9605,14,2,295,Dry,Pregnant,8403.0,991.0,4.03,4.24,3.24,3.18,4.72,4.72,9.1,9.1,129.0,147.0,183.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,831000.0,5016.974953688449
430389,583384,2019-06-03,9624,14,2,296,Dry,Pregnant,14649.0,1677.0,3.51,3.38,2.88,2.96,4.81,4.71,9.8,9.7,209.0,200.0,205.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,810000.0,11056.90789475258
430414,583418,2019-06-03,9705,14,2,315,Dry,Pregnant,9567.0,1106.0,4.13,4.2,3.01,3.02,4.72,4.85,9.5,9.3,195.0,175.0,148.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,873000.0,5979.345766242791
430435,583441,2019-06-03,9755,14,2,316,Dry,Pregnant,7242.0,840.0,4.54,4.49,3.5,3.46,4.62,4.65,9.3,9.0,131.0,145.0,223.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,876000.0,5108.21228597796
430455,583462,2019-06-03,9789,14,2,292,Dry,Pregnant,6992.0,837.0,4.17,4.62,3.29,3.21,4.77,4.73,9.0,8.9,129.0,129.0,164.0,-14.0,-1.0,-1.0,-1.0,-1.0,-1.0,754000.0,6104.242334618044
430500,583508,2019-06-03,9877,14,1,404,Dry,Pregnant,4307.0,527.0,4.17,3.75,3.14,3.07,4.8,4.76,9.2,9.3,130.0,130.0,145.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,761000.0,2632.6298136523105
430579,583593,2019-06-03,10779,14,2,293,Dry,Pregnant,11939.0,1382.0,4.46,4.23,3.43,3.5,4.57,4.56,8.7,8.9,152.0,156.0,170.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,594000.0,9271.11953226953
430758,583810,2019-06-03,11341,14,1,296,Dry,Pregnant,8137.0,988.0,4.34,4.3,3.28,3.25,4.59,4.68,9.5,9.5,152.0,149.0,205.0,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,813000.0,5312.695214737155
430764,583821,2019-06-03,11357,14,1,296,Dry,Pregnant,8174.0,1014.0,3.86,3.65,3.45,3.3,4.56,4.55,8.2,8.4,193.0,181.0,128.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,730000.0,5791.002040386142
430765,583823,2019-06-03,11362,14,1,322,Dry,Pregnant,10141.0,1241.0,4.13,4.18,2.9,2.93,5.13,4.92,8.2,8.4,129.0,135.0,114.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,754000.0,8454.947015558591
430780,583844,2019-06-03,11397,14,1,316,Dry,Pregnant,7253.0,891.0,4.13,4.18,3.26,3.2,4.68,4.83,8.4,8.6,129.0,129.0,137.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,663000.0,5969.060632419988
430783,583849,2019-06-03,11403,14,1,267,Dry,Pregnant,7411.0,896.0,4.21,4.32,3.3,3.23,4.68,4.8,8.4,8.7,129.0,129.0,233.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,701000.0,7660.583469925481
430807,583883,2019-06-03,11447,14,1,316,Dry,Pregnant,8437.0,1008.0,4.43,4.26,3.37,3.26,4.71,4.57,8.9,8.9,130.0,143.0,106.0,-24.0,-1.0,-1.0,-1.0,-1.0,-1.0,730000.0,5441.626657101083
430831,583915,2019-06-03,11498,14,1,289,Dry,Pregnant,8916.0,1083.0,4.27,4.13,3.29,3.26,4.78,4.81,9.2,9.2,142.0,132.0,185.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,696000.0,5601.432875592424
430868,583954,2019-06-03,11553,14,1,268,Dry,Pregnant,10819.0,1266.0,4.38,4.42,3.4,3.34,4.57,4.6,8.7,8.7,147.0,150.0,227.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,607000.0,9642.446834883553
437975,592173,2019-12-03,217,14,3,309,Dry,Pregnant,39623.0,1650.0,3.87,3.92,3.36,3.3,4.55,4.58,9.3,9.3,152.0,149.0,204.0,28.0,4.0,54.0,42.0,30.0,214.0,790000.0,13127.151182175689
437996,592195,2019-12-03,2282,14,2,339,Dry,Pregnant,9947.0,414.0,4.2,4.16,3.26,3.21,4.43,4.41,10.6,10.2,148.0,140.0,171.0,16.0,6.0,69.0,86.0,10.0,412.0,869000.0,2550.208437068473
438068,592278,2019-12-03,4369,14,2,358,Dry,Pregnant,16069.0,669.0,4.27,4.53,3.38,3.16,4.76,4.86,10.0,9.5,130.0,129.0,211.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,682000.0,3509.236575626798
438087,592298,2019-12-03,4963,14,2,294,Dry,Pregnant,21049.0,877.0,4.33,4.23,3.31,3.31,4.22,4.26,9.6,9.2,153.0,143.0,243.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,860000.0,7401.233563588127
438127,592349,2019-12-03,6248,14,2,369,Dry,Pregnant,10079.0,419.0,4.29,4.28,3.28,3.35,4.73,4.72,10.0,9.9,133.0,130.0,164.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,852000.0,3344.3752340662336
438149,592382,2019-12-03,6371,14,2,300,Dry,Pregnant,10570.0,440.0,3.05,3.48,3.15,3.02,3.72,3.94,13.8,11.8,148.0,128.0,144.0,6.0,2.0,130.0,54.0,20.0,261.0,829000.0,2573.9206496414986
438227,592469,2019-12-03,8049,14,2,322,Dry,Pregnant,19557.0,814.0,4.44,4.43,3.35,3.35,4.84,4.79,9.2,9.1,191.0,161.0,269.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,727000.0,7120.191160926279
438280,592528,2019-12-03,8672,14,3,329,Dry,Pregnant,13818.0,575.0,3.91,3.98,2.99,2.97,4.41,4.38,10.2,10.3,134.0,130.0,212.0,25.0,3.0,94.0,59.0,16.0,282.0,890000.0,4461.378949946554
438319,592581,2019-12-03,8969,14,3,292,Dry,Pregnant,13249.0,552.0,4.02,4.07,3.4,3.39,4.59,4.54,9.6,10.3,136.0,133.0,178.0,50.0,2.0,144.0,60.0,18.0,289.0,762000.0,4702.467416924191
438330,592597,2019-12-03,9018,14,3,284,Dry,Pregnant,8101.0,337.0,4.41,3.95,2.95,2.72,3.85,3.48,11.1,11.6,135.0,111.0,156.0,29.0,1.0,141.0,29.0,45.0,141.0,869000.0,1642.627870860999
438351,592620,2019-12-03,9130,14,3,292,Dry,Pregnant,25294.0,1053.0,4.44,4.48,3.5,3.41,4.51,4.58,9.4,9.1,195.0,190.0,194.0,15.0,3.0,44.0,28.0,45.0,132.0,775000.0,7326.320859873472
438402,592674,2019-12-03,9307,14,2,367,Dry,Pregnant,19724.0,500.0,3.91,3.99,2.99,2.97,4.77,4.77,9.2,9.4,146.0,162.0,173.0,37.0,1.0,270.0,56.0,18.0,270.0,969000.0,2374.225356483306
438418,592690,2019-12-03,9358,14,2,307,Dry,Pregnant,17308.0,721.0,3.74,3.97,3.18,3.13,4.6,4.66,10.2,9.8,168.0,141.0,196.0,33.0,4.0,40.0,34.0,50.0,162.0,864000.0,4776.181239218741
438461,592737,2019-12-03,9487,14,2,399,Dry,Pregnant,30622.0,1275.0,3.68,3.84,3.15,3.22,4.46,4.52,9.2,9.0,170.0,150.0,242.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,866000.0,10194.279773267055
438477,592756,2019-12-03,9543,14,2,310,Dry,Pregnant,29156.0,1214.0,3.98,4.04,3.48,3.38,4.32,4.34,10.3,10.2,207.0,199.0,294.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,842000.0,7893.009089074843
438506,592791,2019-12-03,9634,14,2,296,Dry,Pregnant,29327.0,1221.0,4.14,4.22,3.24,3.16,4.74,4.63,9.2,9.1,156.0,155.0,231.0,40.0,4.0,61.0,55.0,22.0,244.0,664000.0,9473.505607882424
438521,592814,2019-12-03,9681,14,2,363,Dry,Pregnant,15164.0,631.0,4.25,4.45,3.28,3.26,4.79,4.75,9.2,9.4,132.0,129.0,151.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,759000.0,5275.913744746065
438524,592818,2019-12-03,9695,14,2,305,Dry,Pregnant,12297.0,512.0,3.96,4.15,3.25,3.28,4.41,4.55,11.8,11.2,134.0,135.0,240.0,11.0,4.0,62.0,51.0,32.0,246.0,725000.0,2813.592907111233
438589,592889,2019-12-03,9835,14,2,294,Dry,Heat,22736.0,947.0,4.24,4.31,3.25,3.28,4.58,4.54,10.4,10.2,156.0,151.0,336.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,736000.0,8007.177172843212
438857,593199,2019-12-03,11315,14,1,273,Dry,Pregnant,41420.0,1725.0,3.81,3.83,3.3,3.29,4.71,4.68,10.1,9.1,233.0,215.0,127.0,16.0,2.0,140.0,58.0,17.0,279.0,659000.0,12505.863013162052
438892,593256,2019-12-03,11405,14,1,270,Dry,Pregnant,24562.0,1023.0,4.51,4.45,3.34,3.33,4.64,4.63,8.9,8.4,214.0,185.0,117.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,674500.0,7388.651886089047
438904,593273,2019-12-03,11428,14,1,316,Dry,Pregnant,36922.0,1538.0,3.99,4.09,3.2,3.13,4.66,4.7,8.8,8.7,185.0,174.0,118.0,19.0,3.0,74.0,46.0,19.0,222.0,761500.0,11898.45526644757
438919,593294,2019-12-03,11454,14,1,288,Dry,Pregnant,9528.0,397.0,3.14,3.45,3.12,2.99,4.05,3.98,12.2,11.5,175.0,129.0,108.0,2.0,3.0,109.0,62.0,13.0,327.0,789000.0,1848.7824810635368
438947,593331,2019-12-03,11512,14,1,296,Dry,Pregnant,26600.0,1108.0,3.86,4.04,3.08,3.13,4.89,4.85,9.4,9.5,207.0,200.0,157.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,685000.0,6878.118488568454
438951,593336,2019-12-03,11519,14,1,296,Dry,Pregnant,37119.0,1546.0,4.27,4.39,2.85,2.86,5.04,4.98,9.2,9.2,178.0,175.0,109.0,-1.0,4.0,76.0,64.0,11.0,306.0,693500.0,10318.227741992436
438952,593337,2019-12-03,11520,14,1,299,Dry,Pregnant,30865.0,1286.0,4.09,4.0,3.18,3.11,4.97,4.85,9.6,9.2,172.0,180.0,169.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,672000.0,6299.255322768098
438959,593344,2019-12-03,11529,14,1,269,Dry,Pregnant,16821.0,700.0,3.96,4.12,3.0,2.99,4.68,4.74,9.2,9.0,134.0,131.0,158.0,17.0,6.0,64.0,64.0,19.0,382.0,770500.0,5343.733807346573
438960,593345,2019-12-03,11531,14,1,295,Dry,Pregnant,31794.0,1324.0,4.01,3.9,3.21,3.2,4.31,4.18,8.7,8.7,168.0,139.0,151.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,688333.0,7691.630340473722
438969,593354,2019-12-03,11547,14,1,271,Dry,Pregnant,30947.0,1289.0,3.78,3.81,3.06,3.07,4.85,4.79,8.5,8.3,164.0,176.0,129.0,13.0,3.0,88.0,55.0,16.0,264.0,730000.0,7714.376377879868
438983,593369,2019-12-03,11565,14,1,272,Dry,Pregnant,28406.0,1183.0,3.84,3.84,2.88,2.82,4.87,4.74,9.3,9.1,248.0,250.0,120.0,-1.0,1.0,297.0,62.0,14.0,297.0,707000.0,7967.8081259831215
439354,593763,2019-03-13,2282,14,2,339,Dry,Pregnant,6199.0,612.0,4.36,4.18,3.23,3.22,4.25,4.41,9.8,10.2,132.0,143.0,197.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,877000.0,3390.4618186168923
439427,593846,2019-03-13,4369,14,2,358,Dry,Pregnant,8742.0,711.0,4.39,4.27,3.16,3.18,4.82,4.84,9.3,9.5,130.0,130.0,309.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,705000.0,3634.552624382702
439446,593866,2019-03-13,4963,14,2,294,Dry,Pregnant,12530.0,998.0,4.41,4.21,3.28,3.35,4.35,4.25,9.3,9.1,152.0,147.0,200.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,769000.0,7884.474680339464
439487,593917,2019-03-13,6248,14,2,369,Dry,Pregnant,4847.0,412.0,4.46,4.19,3.42,3.37,4.66,4.73,9.6,10.0,129.0,131.0,168.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,802000.0,2355.3920505534225
439508,593950,2019-03-13,6371,14,2,300,Dry,Pregnant,5955.0,524.0,4.0,3.45,2.98,3.0,3.99,3.95,13.2,11.5,129.0,128.0,163.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,772000.0,3439.1880736930457
439585,594037,2019-03-13,8049,14,2,322,Dry,Pregnant,9521.0,879.0,4.63,4.37,3.44,3.35,4.71,4.8,9.3,9.0,144.0,153.0,194.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,716000.0,4636.633979890098
439638,594096,2019-03-13,8672,14,3,329,Dry,Pregnant,8623.0,789.0,4.23,3.97,3.06,2.99,4.46,4.44,10.1,10.3,130.0,133.0,223.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,891000.0,5253.250814898082
439678,594149,2019-03-13,8969,14,3,292,Dry,Pregnant,6642.0,466.0,4.33,4.0,3.39,3.39,4.5,4.55,9.4,10.1,129.0,132.0,159.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,791000.0,3796.0520021345137
439690,594165,2019-03-13,9018,14,3,284,Dry,Pregnant,4934.0,604.0,4.66,3.93,2.93,2.88,4.08,3.53,10.4,11.5,122.0,103.0,148.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,809000.0,4254.141367673336
439762,594242,2019-03-13,9307,14,2,367,Dry,Pregnant,9365.0,973.0,3.75,3.91,3.0,2.99,4.75,4.77,9.2,9.4,137.0,164.0,176.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,968000.0,4570.33788013963
439778,594258,2019-03-13,9358,14,2,307,Dry,Pregnant,8147.0,609.0,3.85,3.99,3.13,3.17,4.67,4.69,9.5,9.9,136.0,144.0,146.0,-5.0,-1.0,-1.0,-1.0,-1.0,-1.0,895000.0,3941.1465929328033
439883,594386,2019-03-13,9695,14,2,305,Dry,Pregnant,6931.0,649.0,4.4,4.35,3.23,3.3,4.4,4.6,10.7,10.9,131.0,133.0,237.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,720000.0,4915.176316675746
440251,594824,2019-03-13,11405,14,1,270,Dry,Pregnant,5875.0,349.0,3.86,4.36,3.41,3.34,4.64,4.62,7.8,8.3,141.0,182.0,214.0,112.0,-1.0,-1.0,-1.0,-1.0,-1.0,668500.0,2358.7361815814734
440263,594841,2019-03-13,11428,14,1,316,Dry,Pregnant,10837.0,1373.0,4.03,4.12,3.14,3.13,4.71,4.72,8.9,8.7,227.0,170.0,101.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,780000.0,10313.910941713006
440278,594862,2019-03-13,11454,14,1,288,Dry,Pregnant,5054.0,326.0,4.04,3.3,3.42,2.97,4.33,4.08,10.9,11.4,126.0,129.0,170.0,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,762500.0,1570.4580164598754
440306,594899,2019-03-13,11512,14,1,296,Dry,Pregnant,8956.0,1116.0,3.72,4.01,3.06,3.11,4.85,4.88,8.7,9.5,191.0,204.0,121.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,659000.0,6984.047773770843
440310,594904,2019-03-13,11519,14,1,296,Dry,Pregnant,15683.0,970.0,4.31,4.42,2.89,2.83,5.02,4.98,9.2,9.3,174.0,175.0,133.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,676500.0,5602.547160431096
440318,594912,2019-03-13,11529,14,1,269,Dry,Pregnant,6886.0,431.0,4.29,4.07,3.12,2.99,4.24,4.75,9.1,9.1,129.0,131.0,158.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,785000.0,2199.9279615498745
440319,594913,2019-03-13,11531,14,1,295,Dry,Pregnant,9986.0,1239.0,3.75,3.73,2.88,3.08,4.24,4.22,8.7,8.7,140.0,137.0,216.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,692000.0,8672.105932737948
